id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12343100,2F  4 Bedrooms  2 Bt near Loop UIC & Mc Cormick,46160528,John,,Near West Side,41.871637634205854,-87.66427796522882,Entire home/apt,240,2,59,2018-04-02,2.81,10,242
12347435,Garden apartment in logan square cottage,25322704,Jeremiah & Rosa,,Logan Square,41.91726277514055,-87.69538946733522,Entire home/apt,93,2,26,2017-11-19,1.15,3,119
12361720,"Entire 1 BD APT/BATH, Private Patio & Free Parking",9267871,Andy,,Lincoln Park,41.91890104389215,-87.6442115897923,Entire home/apt,132,2,128,2018-03-31,5.27,1,205
12362902,Beautiful 2 Story Chicago Home,63282581,Shelley,,North Center,41.947837233287395,-87.68798323085694,Entire home/apt,189,2,62,2017-10-22,2.59,1,159
12365903,"Spacious artsy 1 king, 1 full 2rms",2829379,Liz,,Humboldt Park,41.90854869993889,-87.71982813239194,Entire home/apt,65,1,29,2018-04-07,1.22,1,223
12368222,The Sono Chicago Bed and Breakfast,2044393,Kevin,,Near North Side,41.90905164322606,-87.64235316850277,Private room,319,1,0,,,1,363
12379595,Modern and Spacious Apartment in Hip Wicker Park,2209061,Michelle,,West Town,41.90057010019517,-87.67361861353102,Entire home/apt,225,3,6,2017-09-30,0.27,1,136
12382366,Charming Museum Park Town House,66219209,Bindi,,Near South Side,41.86441561915254,-87.62143235680722,Entire home/apt,370,3,19,2017-12-31,0.83,1,36
12389299,Attic Guest Apt Logan Square/Avondale - CentralAir,19137232,Patricia,,Avondale,41.9322799327477,-87.71901136662261,Entire home/apt,80,2,23,2018-03-19,2.51,1,106
12412896,*** Logan Square /// 2BR /// 1BA /// Amazing Condo,67137297,Rob,,Logan Square,41.92734182011766,-87.72649451580288,Entire home/apt,150,7,0,,,1,364
12422521,The Heart of Wicker Park: 2 Bedroom,19707929,Chris,,West Town,41.909566411901274,-87.67847543477872,Entire home/apt,175,4,11,2018-04-02,0.49,1,26
12434982,"Sunny Room, 1 Street to Lake",8028727,Jorge,,Uptown,41.97438581921489,-87.65509059173701,Private room,36,3,48,2018-04-02,2.16,1,298
12435111,Convenient & Beautifully Updated Pilsen Flat,4981421,Peter And Krista,,Lower West Side,41.85595292084369,-87.6612652699684,Entire home/apt,125,2,130,2018-04-08,5.39,1,82
12444577,Andersonville Gem!,67325807,Dan,,Edgewater,41.977467418866,-87.66597250680086,Entire home/apt,100,2,36,2018-02-11,1.53,2,44
12444707,Spacious 4BD - Private Backyard - Roscoe Village!,2496361,Matt,,North Center,41.9381222454056,-87.68642750150575,Entire home/apt,200,3,19,2017-09-25,0.83,10,155
12445585,Home Near McCormick Place,49859277,Terry,,Grand Boulevard,41.82371357830749,-87.6181989662588,Entire home/apt,100,2,38,2018-04-09,1.83,1,311
12451721,"Garden Apartment Gallery, GAG",5855398,Marlene,,East Garfield Park,41.88720180131587,-87.71440332427026,Entire home/apt,120,3,28,2018-01-02,1.35,1,139
12452076,LOCATION + VIEWS MAG MILE 2 BEDROOM,49626033,Roma,,Near North Side,41.893690552280525,-87.61548515859664,Entire home/apt,195,30,1,2016-06-02,0.04,11,365
12464708,The Logan Square Bungalow,15277773,Angela,,Avondale,41.935408037310665,-87.69374423316562,Entire home/apt,260,1,21,2018-03-02,0.93,1,324
12466030,Huge 2 bedroom 9 minutes 2 downtown,10917550,Nicky,,East Garfield Park,41.88760540507149,-87.70264174570781,Entire home/apt,133,1,130,2018-03-26,5.45,13,297
12467112,Beautiful Eco-Friendly Room in Garfield Park,1284557,David,,East Garfield Park,41.887172332630705,-87.70764984198293,Private room,49,2,136,2018-03-22,5.79,2,344
12471348,River North Luxury 1BR A+ view!,49626033,Roma,,Near West Side,41.887046524197835,-87.63937293400163,Entire home/apt,157,60,3,2016-07-14,0.13,11,365
12478685,Logan Square- Steps from the train!,6213939,Drew,,Logan Square,41.919758097138846,-87.70060993771895,Private room,60,1,9,2016-07-31,0.40,2,0
12482142,Cozy quaint bedroom avaliable.,67442885,Omowande Ayoola,,South Shore,41.77253766265531,-87.57230211021896,Private room,40,1,50,2018-04-08,2.14,1,361
12489153,"HOT 3 Bedroom Greystone, Great Location!!",34357437,Amber + Brandon,,Logan Square,41.93042086209563,-87.7037153268397,Entire home/apt,140,2,114,2018-04-04,4.94,1,112
12507128,"Edgewater escape, charming 2 BR",24620539,Peg,,Edgewater,41.99130957296737,-87.6668714735284,Entire home/apt,99,2,53,2018-04-01,2.27,2,297
12509442,Master Suite and Bathroom in Wicker Park,7312291,Catherine,,West Town,41.91131279197515,-87.68604893711169,Private room,74,1,83,2018-03-27,3.80,1,250
12534022,BEST LOCATION! GREAT VIEWS! AFFORDABLE PRICE!,2134492,Herman,,Loop,41.886866709357804,-87.62938100019055,Entire home/apt,410,5,1,2016-07-24,0.05,6,130
12534632,Unfurnished 1 Bed / 2 bath in Tri-Taylor Area,28356063,Ali,,Near West Side,41.873211881766466,-87.68869601590872,Entire home/apt,80,2,0,,,1,42
12536277,Great Edgewater/Andersonville Suite,54202421,Tripp & Todd,,Edgewater,41.98642039294729,-87.6618863382104,Private room,110,2,45,2018-03-18,1.91,1,342
12541151,"Room #6 4 Studies or visitors, your pet is welcome",35342456,Roberto,,Portage Park,41.939956238015135,-87.75531853898566,Private room,55,2,8,2017-09-18,0.34,9,328
12542261,Downtown - Luxurious 2 Bedroom apartment,11538528,Ramzi,,Loop,41.887413483985945,-87.61843636421537,Entire home/apt,189,2,21,2018-01-01,1.00,2,0
12543338,Fabulous Condo in Historic Lincoln Park!,16850046,Owl,,Lincoln Park,41.91848671760766,-87.64171163670505,Entire home/apt,250,4,20,2018-03-18,0.90,1,115
12548231,Unique 4BR in Wrigleyville by Sonder,12243051,Sonder,,Lake View,41.95034108993856,-87.64858641562547,Entire home/apt,169,2,11,2017-08-14,0.51,85,0
12548411,Vintage bungalow basement suite,68009704,Moizza,,Albany Park,41.970098898307974,-87.73310169189388,Private room,34,3,6,2017-11-20,0.79,1,1
12553492,8 BEDROOMS  4 BT near Loop United  UIC McCormick,46160528,John,,Near West Side,41.87122125812372,-87.66569374960095,Entire home/apt,600,2,40,2018-04-08,2.07,10,224
12560787,Lovely Logan Square Suite for Two,68089316,Susan,,Logan Square,41.91498248070494,-87.69912386109979,Entire home/apt,99,3,16,2017-11-15,0.74,1,357
12568350,Cozy Private Room in Humboldt Park!,25589482,Amy,,Humboldt Park,41.903666386553525,-87.70744925581818,Private room,45,2,13,2017-10-15,0.57,2,318
12571638,Sunny Logan Square Getaway!,3563595,Courtney,,Logan Square,41.924863793220354,-87.7113105921994,Entire home/apt,90,1,18,2017-08-26,1.91,1,0
12579630,"Urban tiny house, city cabin.",19069769,Brad,,Irving Park,41.95938432647995,-87.70509540020167,Private room,69,2,40,2017-09-18,1.75,4,74
12581064,Elegant vintage apartment in Ravenswood,23503681,Francesca,,Lincoln Square,41.965898839722286,-87.6812837246127,Entire home/apt,210,1,1,2018-04-01,1,2,57
12586766,1BR in the heart of Portgage Park,51964855,Nicole,,Portage Park,41.95391859853763,-87.75013653331857,Entire home/apt,75,2,14,2018-03-25,2.59,1,118
12588033,Country living in the city. Huge beautiful home.,2439224,Peter,,Irving Park,41.9510954171977,-87.72433142016202,Entire home/apt,275,2,8,2017-10-22,0.36,1,0
12606818,Wicker Park One Bedroom Unit With Patio!,68423664,Tony,,West Town,41.90462945090559,-87.66497568974081,Entire home/apt,60,2,14,2017-09-17,0.61,1,5
12611733,Cozy Garden Studio on Quiet Street,1761244,Jake And Catherine,,West Town,41.908527682077064,-87.68947583744568,Entire home/apt,84,3,49,2018-04-09,4.43,1,40
12620945,Unique castle house,65384821,Samantha,,Kenwood,41.810935777575196,-87.60357676322903,Private room,70,2,0,,,1,178
12623279,* Business Travelers 2-Relax + Entertain+Privacy !,10837582,Dan,,West Town,41.90620733031465,-87.67044738423381,Entire home/apt,99,2,37,2018-04-02,1.55,1,14
12652391,Modern Loft Southloop Chicago,4657631,Lade,,Near South Side,41.863975861713726,-87.62284184756216,Entire home/apt,155,2,42,2018-03-12,1.78,1,199
12667502,South Loop/McCormick 1BR - Downtown,68824649,William,,Near South Side,41.85457054831615,-87.62468830502165,Entire home/apt,155,4,11,2016-10-10,0.47,1,1
12681123,Cozy Garden Apartment,68904679,Destiny,,West Town,41.91184468361912,-87.69954172644076,Entire home/apt,90,1,54,2018-03-11,2.26,1,334
12683444,Private In-law Suite near O'Hare,68923281,Horatio,,Dunning,41.9404220369727,-87.83040167387459,Entire home/apt,149,2,30,2018-04-08,1.45,1,196
12684093,Cozy Basics,2265100,Leah,,Logan Square,41.92487644584048,-87.70351926336394,Entire home/apt,85,2,63,2018-04-10,2.64,1,329
12684163,2 bed 2 bath Smart Loft in Prime Location,10100685,Upscale Accommodations,,Near South Side,41.86544128455087,-87.6240040331908,Entire home/apt,250,2,77,2018-04-08,3.39,1,22
12697925,HIGH-FLR GLASS HAUS CHICAGO LUX,33127842,Kari,,Near North Side,41.8955294614415,-87.63141140969239,Entire home/apt,199,14,4,2018-03-28,0.19,31,350
12698881,One Block to Wrigley Field,5176421,Jamie,,Lake View,41.94770283977511,-87.6601027982733,Entire home/apt,150,1,63,2017-10-20,2.73,1,322
12704181,Brand new rehab in Logan Square,34317953,Carrie,,Logan Square,41.928035611122056,-87.72028021190113,Entire home/apt,125,2,32,2018-04-01,1.37,2,0
12714714,Cozy Studio Apt. Home--5 Min. to U of C,69130426,Charla,,Hyde Park,41.79770172035238,-87.60196066398744,Entire home/apt,60,2,72,2018-04-08,3.43,1,274
12734939,"Belmont Gardens - Peace & Quiet, Full Living Area",69250839,David,,Avondale,41.93763901748842,-87.73072725749552,Entire home/apt,149,1,56,2018-03-18,2.49,1,166
12759999,1 Bed Coach House\Full Kitchen&Bath,60405794,Kyle,,Lake View,41.94433526995855,-87.66924984144222,Entire home/apt,140,3,16,2017-10-09,0.69,1,174
12774987,Room #7 Last minute booking 24/7,35342456,Roberto,,Portage Park,41.940038753757804,-87.75674476302984,Private room,65,2,4,2017-07-06,0.18,9,364
12777058,Convenient Ravenswood home Chicago,13778629,Mila,,North Center,41.95354201821098,-87.68085067138612,Private room,55,1,40,2017-11-29,1.68,2,296
12778606,Cozy Studio/ Gold Coast/ Meg. Mile/ Location,69532286,Ms.,,Near North Side,41.90469064674832,-87.63097430685583,Entire home/apt,90,1,137,2018-04-12,5.85,6,288
12778664,Retreat on Roscoe,69499361,Zachary,,North Center,41.94410736057163,-87.68077639156061,Entire home/apt,175,2,27,2018-04-10,2.06,1,264
12782772,Vintage Edgewater apartment,7304123,Aaron,,Edgewater,41.99126739464959,-87.6679588339538,Entire home/apt,60,7,3,2017-07-08,0.15,1,26
12793060,1BR w/ Parking near Wrigley & Boystown,69662578,Michael,,Lake View,41.94971387993137,-87.64760131022284,Entire home/apt,100,1,2,2018-02-26,1.22,1,329
12797280,BIG PRIVATE ROOM & OWN BATH!BUSINESS READY!,67982504,Marcin,,Dunning,41.93821917734652,-87.80850652949232,Private room,199,2,42,2017-11-21,1.79,1,365
12803883,2BD/2BA Vintage Flat in Lincoln Square,11521572,Gerard,,Lincoln Square,41.96629054037518,-87.68437974439725,Entire home/apt,180,2,49,2018-04-08,2.36,1,163
12805999,TheQueenSizeBedPrivateRmGreenLineTrain,42524732,Kay,,Grand Boulevard,41.81448727228159,-87.62123958183378,Private room,40,1,2,2016-09-20,0.09,4,365
12806559,Lincoln Square townhouse sleeps 4 adults plus crib,49821597,Mark,,Lincoln Square,41.962927249167755,-87.67484938103998,Entire home/apt,299,3,2,2016-09-05,0.09,1,0
12808357,Penthouse Near Wrigley Field,67664674,Kim,,Lake View,41.937788984236796,-87.65843311311794,Entire home/apt,132,2,37,2018-04-13,1.60,3,26
12809618,Modern Living @ Corner of DePaul,9128788,Ryan,,Lincoln Park,41.92690138836191,-87.6490699905029,Entire home/apt,225,3,3,2016-08-23,0.14,1,49
12815096,Downtown Chicago Loft Apartment with View,5326342,Ryan,,Near West Side,41.878804358335714,-87.6480889495886,Private room,107,1,73,2018-04-08,3.09,4,344
12831376,3BDRM FULLY FURNISHED CONDO,13374424,RaeGina,,South Shore,41.7542183195926,-87.56305636984511,Entire home/apt,49,30,2,2017-07-29,0.20,4,230
12832601,Wrigleyville Greystone Flat!  (2nd Floor),70042764,Tara,,Lake View,41.94311450319903,-87.65626202620187,Entire home/apt,400,3,3,2017-01-13,0.15,2,362
12835688,Private basement apartment,6778127,James,,Humboldt Park,41.90534891209353,-87.71958693478378,Entire home/apt,71,1,75,2018-04-08,3.25,1,292
12852276,Vacation Rental - Summer Apartment Complex,53889826,Bryan,,Portage Park,41.965835714428366,-87.77596064585141,Entire home/apt,85,1,41,2017-12-31,1.77,1,314
12855607,Luxury two bedroom condo,69984686,Jenny,,Near North Side,41.8978058891755,-87.61744730676958,Entire home/apt,192,1,2,2018-04-08,2,1,127
12862860,Great Top Floor City Views & Close To Subway!,22658916,Andy,,West Town,41.89448474279857,-87.65803978823367,Entire home/apt,134,2,67,2018-04-08,2.90,4,41
12867902,"Huge(4BR,2BH)-Garage-Comfy beds! @Lovely Location!",27332659,Ilona,,Uptown,41.96777647925046,-87.665105459183,Entire home/apt,210,2,61,2018-03-18,2.64,1,255
12868626,Cacao Room UofC Campus,9728432,Vilay,,Hyde Park,41.80079870628906,-87.59872585215753,Private room,70,1,51,2017-10-29,2.41,4,316
12869264,Room in large apt. w/ GREAT location & views!,952939,Kerri,,West Town,41.899904076370724,-87.66200337066562,Private room,85,1,7,2018-04-03,0.57,1,75
12869290,"Bright and Spacious Condo, close to downtown",4769189,Delphine,,Uptown,41.973939240262936,-87.66130699663013,Entire home/apt,190,3,5,2017-09-18,0.24,1,0
12870133,Ocean Room UofC Campus,9728432,Vilay,,Hyde Park,41.80131415902382,-87.59908757748103,Private room,70,1,53,2018-04-06,2.50,4,360
12871814,Old Town/Lincoln Park Vintage Charm,48048331,John,,Lincoln Park,41.913634101301135,-87.64203719563673,Entire home/apt,145,3,109,2018-04-14,4.87,1,23
12874125,中唐【301】Chinatown (Private Bedroom),60390549,Zhi,,Armour Square,41.848499552443066,-87.63114984811773,Private room,49,1,93,2018-03-30,4.10,9,331
12882141,Old Parsonage in Logan Square,19704341,Shayna,,Logan Square,41.92951274102372,-87.71236811272232,Entire home/apt,104,2,51,2018-04-01,2.19,2,296
12890850,Budlong Woods 1bd 1bath,30990608,Paul,,Lincoln Square,41.97956775740254,-87.69131180447944,Entire home/apt,128,1,0,,,1,0
12891352,Space & Sunlight...Room 2,525291,Iliana,,Albany Park,41.96865931783009,-87.73872745170165,Private room,50,2,8,2018-03-19,0.34,1,130
12891822,Lakeview Room,42896123,Philip,,Lake View,41.94687190079807,-87.64852776235996,Private room,37,2,16,2018-03-20,0.94,2,30
12897314,Private Rooftop Deck Getaway,5298551,Oj,,Woodlawn,41.77721196954016,-87.59901451908992,Private room,85,2,7,2017-03-18,0.31,4,252
12902339,Two-bedroom in a Historic Lincoln Park Mansion,20521416,Nick,,Lincoln Park,41.926670199310465,-87.6446582014952,Entire home/apt,200,30,1,2016-08-28,0.05,3,179
12904781,IBR LUX ICONIC SKY TERRACE: BALC,33127842,Kari,,Loop,41.886267733204186,-87.61948874718459,Entire home/apt,182,9,3,2017-08-11,0.13,31,302
12916173,Master Bedroom in Eco-Friendly Home in Garfield Pk,1284557,David,,East Garfield Park,41.88776211944225,-87.70698205122838,Private room,69,1,14,2017-11-05,0.61,2,89
12916554,Huge Sunny Perfectly located Condo w/ view,5649246,Imran,,West Town,41.89338604785603,-87.65812589007193,Entire home/apt,199,2,7,2017-10-09,0.30,1,0
12916784,"FANTASTIC LOCATION, FREE PARKING, 5 MN TO DOWNTOWN",55976787,Natalia,,Near West Side,41.87693300243133,-87.64763770037216,Private room,19,1,195,2018-03-29,8.65,16,226
12917317,DOWNTOWN PRIVATE FLOOR & BATHROOM + FREE PARKING,55976787,Natalia,,Near West Side,41.87056893447589,-87.6528036214238,Private room,19,1,203,2018-03-27,9.01,16,248
12918724,Beautiful Chicago Home steps to Wrigley Field! 2,2471877,Michael,,Lake View,41.94759371295536,-87.6522820473653,Private room,55,2,39,2018-04-09,1.88,2,319
12918888,2BR Modern Loft in Hip Ravenswood,1681963,Amanda,,Uptown,41.962237751196525,-87.67192803628036,Entire home/apt,175,4,2,2017-06-25,0.20,2,263
12932496,Great Location! Gold Coast!,14241347,Dino,,Near North Side,41.900319110565675,-87.63130031846141,Entire home/apt,114,1,181,2018-04-11,7.79,6,247
12948238,McCormick Place/Near Downtown Cozy Studio,71125229,Elizabeth,,Douglas,41.84363402564347,-87.6156425024729,Entire home/apt,140,3,3,2016-10-09,0.13,1,0
12950188,COOL PLACE - 10 MIN WALK FROM WRIGLEY FIELD,45284138,Kenny,,Lake View,41.93918324128835,-87.65839472971763,Private room,75,2,56,2017-12-01,2.47,1,134
12950970,Rent room in a modern Condo,10613587,Saurin,,West Town,41.89323622101929,-87.65993036573293,Private room,88,3,35,2018-03-15,1.51,4,118
12955743,Loyola Garden Room With Private Bathroom,71205935,Gary And Aitor,,Rogers Park,42.00329470662021,-87.66365281823857,Private room,49,2,45,2018-03-31,2.02,2,334
12955756,Huge Wicker Park Loft - Easy Transportation,28000697,David,,West Town,41.910497018944476,-87.6758848014064,Private room,32,1,224,2018-04-11,9.64,3,157
12963261,5 BR Beautiful Chicago Whole House Rental &Parking,4515039,Eric,,West Ridge,42.01081383863134,-87.68632510900076,Entire home/apt,224,3,11,2018-01-03,0.48,1,22
12968778,"Coach House very near Lakefront, Zoo & Wrigley!",71337943,Bill,,Lincoln Park,41.931475789722185,-87.64816701236765,Entire home/apt,199,1,54,2018-04-09,2.53,1,97
12988050,Spacious Loft w Parking | Prime Downtown Location,62455309,Alex,,Near North Side,41.89133859994575,-87.63153848732185,Entire home/apt,137,3,104,2018-03-30,4.50,1,177
12990533,Cozy Vintage Apartment - Frank Lloyd Wright's town,60999849,Lisa,,Austin,41.881770927791294,-87.77738823754422,Private room,65,5,1,2016-08-03,0.05,1,87
12997563,Private Large Room in Lincoln Park,16050115,Liliana,,Lincoln Park,41.922525832106494,-87.65169304394688,Private room,75,2,82,2018-04-08,3.82,3,48
12999537,Logan Square Vintage Rowhouse,71659692,Cheryl,,Logan Square,41.92007334802255,-87.6996005460923,Entire home/apt,250,2,3,2017-06-04,0.17,1,0
13000771,Full Bed & Private Bath near Downtown,14015437,Andrew &  Diane,,Bridgeport,41.836230677102286,-87.6463887666606,Private room,75,2,82,2018-04-12,3.55,1,17
13003641,Vintage Big Bright Top Foor 2br 2bath,3999570,Marcelyn,,West Town,41.904433855862294,-87.68779298010881,Entire home/apt,37,18,1,2016-07-31,0.05,3,0
13006657,Cozy and Well Located Ravenswood Home Chicago,13778629,Mila,,North Center,41.95490281093221,-87.6828619073319,Private room,55,1,21,2017-10-09,0.91,2,296
13014320,Loft Style Private Apt (1 Room- 420 Friendly),71816766,Josh,,Rogers Park,41.999202548947515,-87.67208803554352,Private room,35,1,119,2018-04-08,11.23,2,104
13015160,NEW ULTRA LUXURY MODERN Studio RIVER-NORTH LUXURY,3965428,Paul,,Near North Side,41.88968115233294,-87.63420735558412,Entire home/apt,206,30,4,2016-11-26,0.18,35,365
13020335,Handsome good looks in trendy Logan Square,64991970,Chris,,Logan Square,41.92528889915418,-87.71063058128291,Entire home/apt,195,2,52,2018-03-18,2.43,1,290
13024049,Lovely 4BR Wrigleyville by Sonder,12243051,Sonder,,Lake View,41.95069532164182,-87.64959456973544,Entire home/apt,99,2,15,2017-12-26,0.71,85,21
13028662,"Chicago Sunroom, next 2 trains",16996047,Lilith,,Lincoln Square,41.96267487819118,-87.68217777545239,Private room,45,1,56,2018-03-18,2.48,1,101
13030280,"Private, Cozy Room Close to Train!",8397836,John & Katie,,Albany Park,41.96608830881244,-87.70557260451277,Private room,100,2,10,2016-11-06,0.43,1,89
13031185,Oak Park Classic Craftsman,56269395,Daphne,,Austin,41.88643289786288,-87.7762773064825,Entire home/apt,85,1,77,2018-04-10,3.73,1,286
13033226,4 bed 2 bath in historic kenwood,40550713,Yonan,,Kenwood,41.81485129036453,-87.59779818566798,Entire home/apt,250,2,14,2018-03-18,0.61,3,138
13038318,Gorgeous Vintage Apartment on Historic Logan Blvd,66619585,Liz,,Logan Square,41.929340226217384,-87.7052561494999,Entire home/apt,250,2,5,2017-07-04,0.24,1,0
13041989,The Roosevelt Suite - Garden Studio,12605981,James And Dom,,South Lawndale,41.85383044781816,-87.6941212786662,Entire home/apt,90,2,133,2018-03-31,5.85,3,85
13042885,Cozy Bed In Top Floor Condo near DT,6452801,Idris,,Near West Side,41.874272386365575,-87.6614281221665,Shared room,143,2,7,2017-07-06,0.33,3,364
13042888,"Spacious, tasteful, safe, clean acco in Hyde Park",72144895,Yamuna,,Hyde Park,41.80065421100771,-87.58488196777498,Private room,69,1,60,2018-04-06,2.65,1,322
13045598,X Peaceful Accommodations,41503184,Cote,,Austin,41.885571754196725,-87.7748406796671,Private room,50,3,14,2018-04-09,0.61,10,322
13047343,LUXURY 2 BEDROOM 2 BATHS VIEWS!!,55199486,EHousingChicago,,Near South Side,41.852095969488396,-87.62239570432267,Entire home/apt,200,30,1,2016-11-25,0.06,7,365
13049456,RIVER NORTH 1 BEDROOM MODERN POOL,3965428,Paul,,Near North Side,41.89410971328445,-87.63128821571796,Entire home/apt,140,60,2,2016-09-01,0.09,35,365
13055148,Sunny apartment over the park,34365707,Melissa,,Logan Square,41.921266665410606,-87.68647603637307,Private room,55,1,71,2018-03-18,3.10,2,61
13056839,Tree Top Condo in Wicker Park,72298154,David,,West Town,41.89979954340217,-87.67904569609054,Entire home/apt,139,6,18,2017-11-10,0.82,1,238
13058282,Clybourn & Webster 1-BR,50524656,Chris,,Lincoln Park,41.92093555991886,-87.66425831966696,Entire home/apt,79,1,115,2018-02-27,5.13,1,0
13063679,Webster Square gorgeous one bedroom,87231,Steve And JoAnne,,Lincoln Park,41.922032260568,-87.64463560509247,Entire home/apt,105,1,72,2018-03-30,3.19,17,155
13064681,Cozy private room on Chicago's west side,21451629,Alison,,West Town,41.899428511435616,-87.69436467393993,Private room,44,1,79,2018-01-04,3.42,1,50
13065303,Historic Hyde Park Apartment,2006711,Amanda Jane,,Hyde Park,41.80184347427958,-87.59192324647643,Entire home/apt,650,3,4,2016-07-21,0.18,1,0
13066088,Logan Square Gem,72404211,Tess,,Logan Square,41.91966934936807,-87.70528384673342,Entire home/apt,85,2,85,2017-11-25,3.73,2,0
13066378,Private bedroom in condo,13374424,RaeGina,,South Shore,41.75435486640608,-87.56177254098259,Private room,14,28,3,2017-04-21,0.22,4,144
13075439,Vintage Apartment ABOVE A BAR!!,67794898,Isaac,,West Town,41.899196107251264,-87.68598822142704,Entire home/apt,85,1,136,2018-04-14,5.92,3,63
13075856,Stunning Chicago Home for 8,72470948,Tom,,West Town,41.91017705119516,-87.66656050101017,Entire home/apt,229,2,103,2018-04-08,4.61,4,326
13076417,"Historic home near lake, Loop, McCormick& Soldier",4133689,Brian,,Grand Boulevard,41.82196879991412,-87.61190063153147,Private room,68,1,9,2017-09-18,0.43,2,0
13076788,Bucktown Beauty - Private Room & Bathroom,54955,Val,,West Town,41.91179721078602,-87.67952180158967,Private room,75,1,51,2017-12-20,4.27,1,0
13076823,Clean & Convenient Spot - 1 Bed/2 Bath - near CTA,72513178,Aida,,Avondale,41.93943441870209,-87.71713537397929,Entire home/apt,109,4,25,2018-03-19,1.28,1,362
13078943,Sunny Vintage Lincoln Park Apt-Best Location!,4400833,Jessica,,Lincoln Park,41.92459904619093,-87.64155425265822,Entire home/apt,150,2,50,2018-03-25,2.16,1,131
13079560,Lovely Studio with Responsible Host (Super-view),41507370,Jenny,,Near West Side,41.88156268015573,-87.6414489921896,Entire home/apt,119,2,74,2018-03-27,3.19,1,255
13080765,B ENTIRE APARTMENT 4 all Occasions,35342456,Roberto,,Portage Park,41.93877774187276,-87.75535320379724,Entire home/apt,170,1,2,2017-10-09,0.09,9,364
13083478,Library in the Sky,64123187,Melinda,,Douglas,41.84385379787638,-87.61524742712844,Entire home/apt,128,3,21,2018-03-30,1.03,1,141
13097527,Room in lofty Condo cozy & styled,61510402,Christophe,,Lower West Side,41.859138235616854,-87.64325226655144,Private room,85,1,18,2016-11-30,0.80,3,174
13098256,ArtHouse Logan Square 3BR,56917234,Lara,,Avondale,41.940304206546884,-87.72355234361326,Entire home/apt,109,2,49,2018-04-02,2.12,8,338
13098599,Single Traveler's Best: East Village,3839278,Bao,,West Town,41.89916350115477,-87.67700212226518,Entire home/apt,119,3,12,2017-09-04,0.57,1,44
13098720,Beautiful 2BR in peaceful area,27659902,Iryna,,Lower West Side,41.84824665849628,-87.68401038274432,Entire home/apt,65,2,11,2018-01-01,0.49,3,0
13100435,Spacious and inexpensive 1 bedroom (w/cats!),4516946,Benjamin,,Rogers Park,42.002448638775626,-87.66862018785078,Entire home/apt,30,4,0,,,1,0
13100876,Lakeview East Apartment,22497402,Nate,,Lake View,41.936282590615264,-87.645431389209,Entire home/apt,125,2,34,2018-02-18,1.48,1,32
13108080,Newly remodeled in kenwood,40550713,Yonan,,Kenwood,41.81659723482005,-87.59743254042421,Entire home/apt,250,3,3,2017-07-02,0.15,3,151
13124269,Sleek Vintage High-Rise Apartment,71516270,Diarmuid,,Lake View,41.93581645544571,-87.6409461359551,Entire home/apt,66,3,4,2018-01-01,0.82,1,0
13127930,Stunning Victorian with 2 Porches and 3 Decks,73086874,Michael,,Irving Park,41.95198966456552,-87.69972770545978,Entire home/apt,355,1,2,2016-10-23,0.11,1,0
13128883,Private 1 Bedroom,14650054,Kevin,,Lower West Side,41.84897407370885,-87.67931164691353,Private room,41,14,29,2018-03-05,1.26,1,311
13139434,ARTISTIC WONDERLAND GARDEN-South Zen bedroom 1/3,73225809,Dennis,,Logan Square,41.92752971655745,-87.7260587731188,Private room,58,1,86,2018-03-13,3.76,3,352
13139438,Charming Lincoln Square Room,25132774,Kristina,,Lincoln Square,41.964356042722045,-87.6898256144783,Private room,46,1,6,2018-03-11,1.02,1,105
13140562,Giant Sunny 2 bedroom& huge kitchen walk 2 train .,10917550,Nicky,,East Garfield Park,41.88614439616514,-87.70354441637127,Entire home/apt,109,1,95,2018-03-29,4.11,13,273
13141600,Welcoming & Cozy  2/BDR & 1BA Condo,61828274,Monica,,South Shore,41.76365700842789,-87.59281776615946,Entire home/apt,92,1,85,2018-04-09,3.79,1,42
13148936,Webster Place,72457998,Jon,,Lincoln Park,41.92169484103564,-87.63849181806006,Entire home/apt,175,3,30,2018-04-09,1.36,1,232
13149571,"Turquoise Wonder - Clean, Cozy & Stylish Apt",6325338,Lesley,,West Town,41.89634118288278,-87.6919574127928,Entire home/apt,70,2,105,2018-04-14,4.60,1,279
13150401,Take advantage of DEEPLY DISCOUNTED SPRING RATES!,73361372,Igors,,West Town,41.900166250749486,-87.69662957960801,Entire home/apt,145,2,46,2018-03-21,2.03,1,329
13155002,Heart of River North: Near Nightlife & Shopping,73422656,Nicole And Evan,,Near North Side,41.89499423591025,-87.6342200904545,Entire home/apt,149,2,107,2018-04-12,5.15,1,44
13155027,4BD/3.5BA Hyde Park/N. Kenwood home that sleeps 8!,73423516,Nicole,,Kenwood,41.815062970624005,-87.59794627175583,Entire home/apt,540,2,17,2018-03-25,0.89,1,327
13156698,"Spacious, Elegant River West Gem",73448250,Marie,,West Town,41.89614582224144,-87.65285785152994,Entire home/apt,140,2,6,2017-10-08,0.26,1,3
13157600,Former Storefront Studio,28810363,Reece,,Lower West Side,41.85539288500261,-87.65637890219065,Entire home/apt,110,2,12,2017-12-01,0.54,1,18
