id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22686288,Artist's Apartment by the Lake!,43901721,Mena,,Edgewater,41.9935,-87.65814,Entire home/apt,57,2,23,2018-09-19,1.50,1,18
22687426,2BR apartment across from Millennium Park,14841862,Stan,,Loop,41.8835,-87.62489,Entire home/apt,120,2,89,2019-06-13,5.37,3,150
22688995,Chic 2BR in Lakeview by Sonder,12243051,Sonder,,Lake View,41.93883,-87.6647,Entire home/apt,192,2,13,2019-05-27,0.98,102,321
22690422,Spacious apt less than 10 min away to downtown,86953038,Usher,,Bridgeport,41.84769,-87.64651,Entire home/apt,125,2,14,2018-10-28,0.93,1,0
22701703,The Treehouse,117186509,Jake,,Humboldt Park,41.9128,-87.71412,Entire home/apt,38,1,0,,,1,0
22706699,Queen Bed in Stylish Flat,250400,Dan,,South Lawndale,41.85331,-87.69642,Private room,52,10,1,2018-11-18,0.14,7,128
22707916,Corner 2bd/2ba City&Sunset View Lake Hirise Condo!,68758783,Superhost,,Edgewater,41.98664,-87.65597,Entire home/apt,189,2,12,2019-05-28,0.74,1,2
22713192,Charming home in a historical neighborhood,22350971,Mary,,Norwood Park,41.98684,-87.80689,Private room,75,1,3,2018-12-23,0.23,1,363
22714487,Vintage Bridgeport Apartment,63077604,Pete,,Bridgeport,41.83476,-87.65285,Entire home/apt,79,1,167,2019-06-12,9.86,1,51
22717947,Lovely Loop Location,82848033,Tony,,Loop,41.88704,-87.61988,Entire home/apt,95,1,0,,,1,0
22719773,Cat Hotel (Private Room) Next to Blue Line Subway!,127552883,Brock,,Near West Side,41.87333,-87.68996,Private room,50,1,26,2018-12-08,1.77,1,0
22725359,Comfy Upstairs Unit Great for Small Groups,25668821,Kam,,Logan Square,41.91793,-87.68874,Entire home/apt,105,1,6,2019-03-26,0.40,11,44
22730148,"Modern, Spacious, New apt. Private entrance.",145776020,Levi,,West Ridge,42.0038,-87.69745,Entire home/apt,30,2,42,2019-06-02,2.58,1,35
22730954,"Shared Room 15: LaSalle Lodge, Top Bunk (Queen)",64582798,Mike,,Englewood,41.78317,-87.62977,Shared room,10,1,12,2019-03-08,0.88,133,341
22731117,"Shared Room 15: LaSalle Lodge, Bottom Bunk",64582798,Mike,,Englewood,41.78359,-87.63043,Shared room,10,1,40,2019-03-04,2.44,133,341
22733064,A+ location in Humboldt Park w/ space and a view,167813422,Bryanna,,West Town,41.90945,-87.69866,Entire home/apt,112,2,16,2019-05-29,0.97,1,71
22733482,South Side Space,167818992,Briatta,,Roseland,41.72199,-87.62165,Entire home/apt,93,2,49,2019-06-09,3.19,2,335
22750307,Ford Guest Suite,168001814,Vanessa,,East Garfield Park,41.88269,-87.70733,Entire home/apt,82,2,25,2019-06-05,1.65,1,213
22750550,Historic 2 Bed 2 bath Downtown condo - River North,89737716,Oleg,,Near North Side,41.89568,-87.63214,Entire home/apt,99,2,98,2019-05-28,5.93,10,139
22750987,Humbolt House with free street parking,11182191,Marc,,Humboldt Park,41.91124,-87.70483,Entire home/apt,70,2,3,2018-06-10,0.18,1,0
22752271,"Private Studio in Bridgeport, Chicago",168025923,Susan + Rob,,Bridgeport,41.83349,-87.64958,Entire home/apt,50,1,84,2019-05-26,5.23,1,164
22752941,The Red Room; Queen Bed in Vintage 3-BR/1-Ba,9094538,Nicole,,Lake View,41.94547,-87.64949,Private room,25,2,21,2019-05-14,1.23,37,0
22753582,Hermosa Homestead,26025891,Renée,,Hermosa,41.91391,-87.72853,Entire home/apt,99,2,8,2019-06-02,0.65,2,148
22754649,"Shared Basement: Homan Square, Bottom Bunk 3 (Qn)",64582798,Mike,,East Garfield Park,41.87202,-87.7137,Shared room,10,1,76,2019-05-10,4.62,133,339
22754650,"Shared Basement: Homan Square, Top Bunk 3 (Queen)",64582798,Mike,,East Garfield Park,41.8725,-87.71334,Shared room,10,1,55,2019-05-13,3.32,133,308
22754651,"Shared Basement: Homan Square, Bottom Bunk 2 (Qn)",64582798,Mike,,East Garfield Park,41.87254,-87.71476,Shared room,10,1,60,2019-05-20,3.62,133,345
22754657,"Shared Basement: Homan Square, Top Bunk 2 (Queen)",64582798,Mike,,East Garfield Park,41.87208,-87.71463,Shared room,10,1,43,2019-06-01,2.60,133,357
22754660,"Shared Basement: Homan Square, Bottom Bunk 1 (Qn)",64582798,Mike,,East Garfield Park,41.87334,-87.71495,Shared room,10,1,75,2019-05-30,4.53,133,349
22754669,"Shared Basement: Homan Square, Top Bunk 1 (Queen)",64582798,Mike,,East Garfield Park,41.87319,-87.71523,Shared room,10,1,45,2019-05-30,2.72,133,326
22754697,Chi Fabs Compound,33322448,Tyler,,East Garfield Park,41.88145,-87.69654,Private room,125,1,0,,,1,0
22754717,"Shared Big Ben: Homan Square, Bottom Bunk (Queen)",64582798,Mike,,East Garfield Park,41.87322,-87.71309,Shared room,10,1,24,2019-03-02,1.44,133,315
22754725,"Shared Big Ben: Homan Square, Top Bunk (Queen)",64582798,Mike,,East Garfield Park,41.874,-87.71324,Shared room,10,1,18,2019-05-11,1.10,133,355
22754784,"Shared African Safari: Homan Square, Bottom Bunk 2",64582798,Mike,,East Garfield Park,41.87355,-87.71522,Shared room,10,1,70,2019-06-01,4.20,133,303
22754788,"Shared African Safari: Homan Square, Top Bunk 2",64582798,Mike,,East Garfield Park,41.87393,-87.71516,Shared room,10,1,66,2019-06-01,3.95,133,336
22754792,"Shared African Safari: Homan Square, Bottom Bunk 1",64582798,Mike,,East Garfield Park,41.87182,-87.71381,Shared room,10,1,62,2019-05-23,3.71,133,356
22754794,"Shared African Safari: Homan Square, Top Bunk 1",64582798,Mike,,East Garfield Park,41.87175,-87.71335,Shared room,10,1,48,2019-06-01,2.87,133,342
22754815,"Shared Polar Pad: Homan Square, Bottom Bunk (Qn)",64582798,Mike,,East Garfield Park,41.87325,-87.71473,Shared room,10,1,20,2019-05-25,1.30,133,340
22754817,"Shared Polar Pad: Homan Square, Top Bunk (Queen)",64582798,Mike,,East Garfield Park,41.87184,-87.71524,Shared room,10,1,28,2019-04-24,1.72,133,350
22754838,"Shared Paris Nights: Homan Square,Bottom Bunk (Qn)",64582798,Mike,,East Garfield Park,41.87257,-87.7134,Shared room,10,1,35,2019-05-01,2.23,133,340
22754844,"Shared Paris Nights: Homan Square, Top Bunk (Qn)",64582798,Mike,,East Garfield Park,41.87177,-87.71385,Shared room,10,1,22,2019-05-01,1.40,133,337
22763488,The Blue Room; Queen Bed in Vintage 3-BR/1-Ba,9094538,Nicole,,Lake View,41.94473,-87.65072,Private room,25,2,14,2019-01-03,0.82,37,0
22765728,Historic Greystone Home 1 Block from Wrigley Field,99537072,Patrick,,Lake View,41.94653,-87.65505,Entire home/apt,400,2,58,2019-05-26,3.72,2,44
22766752,"Bright Sunny Bridgeport Apartment
Near SOX Stadium",164843102,Monica,,Bridgeport,41.84388,-87.64278,Entire home/apt,60,1,77,2019-06-03,4.52,1,1
22769340,(#1 Reviewed) Stunning 2-Level Mini-Mansion w/ Patio and Free Parking.,99933063,Ishmael,,North Center,41.93913,-87.68585,Entire home/apt,400,2,58,2019-05-27,3.46,5,312
22770609,"Private Apartment in Hip Avondale, Logan Square! 3",2010015,Martin,,Avondale,41.93604,-87.71937,Entire home/apt,108,20,7,2019-06-04,0.41,4,301
22770779,3 Level Coach House in Roscoe Village with Patio!,30320286,Aqueel,,North Center,41.94382,-87.68015,Entire home/apt,279,2,53,2019-06-09,3.97,1,341
22773822,Modern and Spacious Second Floor Apartment,168232631,John,,Norwood Park,41.99415,-87.78362,Entire home/apt,50,1,43,2019-06-09,2.72,1,232
22788044,AMAZING LOCATION TO EXPLORE CHICAGO +FREE PARKING,99375151,Marina,,Near West Side,41.87168,-87.655,Private room,10,1,88,2019-05-27,5.17,35,225
22803677,"Brand New Modern Apt in Roscoe Village, Sleeps 20!",90477795,Brian,,North Center,41.94049,-87.68548,Entire home/apt,550,2,33,2019-05-27,1.95,4,280
22804115,Updated 3 Bedroom Apartment in Lincoln Park,90477795,Brian,,Lake View,41.93386,-87.66037,Entire home/apt,405,2,5,2019-05-27,2.42,4,321
22815476,"The Purple Room;  Twin Bed, Vintage 3-BR/1-ba Apt",9094538,Nicole,,Lake View,41.94689,-87.65137,Private room,20,2,19,2019-05-16,1.13,37,0
22816181,Private Room & full Bath in the Flat,94867877,Maia Lis,,Edgewater,41.98857,-87.66425,Entire home/apt,74,6,0,,,4,0
22827281,Lincoln Park / Lakeshore / Lakeview / Zoo Studio,23612069,Tj,,Lincoln Park,41.92771,-87.6394,Entire home/apt,120,1,97,2019-05-18,5.96,14,70
22829250,Beautiful and Spacious Loft,7454553,Elliot,,Lower West Side,41.85717,-87.64145,Entire home/apt,150,1,110,2019-06-03,6.65,1,137
22829530,Large bedroom w/private bath in modern apartment,72799175,Ej,,Uptown,41.968,-87.65364,Private room,60,3,22,2019-06-06,1.37,2,126
22830724,❤️Family-Friendly 3BRD Home w/Ample Private Space,41750634,Arica,,Washington Park,41.79117,-87.6217,Entire home/apt,149,1,47,2019-06-02,3.48,2,52
22831461,"SHARED ROOM #2, 7min to ORD",2456789,Mary,,Norwood Park,41.98333,-87.82036,Shared room,25,1,72,2019-06-12,4.35,6,79
22833440,NEWLY RENOVATED 3 BR Condo 10 mins from Wrigley!,168800001,Mitra,,Irving Park,41.95827,-87.69902,Entire home/apt,100,3,12,2018-11-24,0.95,1,38
22846013,West Loop | Fulton Market Loft,72383940,Joseph,,Near West Side,41.88518,-87.65114,Entire home/apt,250,4,36,2019-06-09,2.28,1,116
22847261,Master Bedroom Facing Historic Street,8549643,George & Sean,,Lincoln Park,41.91802,-87.65139,Private room,85,1,40,2019-05-31,2.48,22,159
22861250,"Great location, Safe, Spacious, Chicago 1-bedroom",143544513,Katryna,,Lake View,41.93547,-87.64325,Entire home/apt,70,1,6,2018-02-18,0.36,1,0
22879420,Neat Studio Tucked In Edgewater,83829811,Chrissy,,Edgewater,41.98216,-87.65692,Entire home/apt,80,1,1,2018-01-28,0.06,1,0
22880935,Industrial 2BR in South Loop by Sonder,12243051,Sonder,,Near South Side,41.85972,-87.62707,Entire home/apt,197,2,16,2019-05-21,1.05,102,352
22881311,Spacious Renovated Townhouse near Downtown Chicago,120888686,Crystal,,East Garfield Park,41.88455,-87.69262,Entire home/apt,119,2,20,2019-06-09,2.26,1,150
22881650,Unique 2BR in South Loop by Sonder,12243051,Sonder,,Near South Side,41.86141,-87.6272,Entire home/apt,208,2,10,2019-05-08,0.63,102,345
22881852,Private BR w En-suite Bathroom; Heart of Wrigley,9094538,Nicole,,Lake View,41.94529,-87.64929,Private room,30,2,14,2019-03-18,0.87,37,0
22882236,Chic modern room in cute Lincoln Square apartment.,21427979,Angelica,,Lincoln Square,41.97354,-87.69774,Private room,70,2,4,2018-10-01,0.32,2,349
22882861,The Pilsen Pink Room,15944555,Anna & Matt,,Lower West Side,41.85759,-87.64046,Private room,70,2,14,2018-10-21,0.91,1,0
22883136,"Private BR; Queen bed; 4BR House, Heart of Wrigley",9094538,Nicole,,Lake View,41.94476,-87.64976,Private room,20,2,6,2018-05-18,0.36,37,1
22883838,Loft-Style 2BR in South Loop by Sonder,12243051,Sonder,,Near South Side,41.85953,-87.62592,Entire home/apt,267,2,11,2019-05-10,0.72,102,336
22886177,Boystown Experience: Two Bedroom Apartment!,2658212,James,,Lake View,41.94398,-87.64685,Entire home/apt,199,2,14,2019-05-27,0.84,5,120
22889999,Sunny apartment over the park (Private),34365707,Melissa,,Logan Square,41.92111,-87.68691,Entire home/apt,90,1,17,2019-04-29,1.18,1,3
22905513,Stay in hot Wicker Park Area!,9994679,Jessica,,West Town,41.90187,-87.66617,Entire home/apt,80,3,10,2019-05-15,0.66,2,353
22908976,Spacious Heart of Fulton Market 2Bd+deck! Sleeps 6,113257336,Beth,,Near West Side,41.88548,-87.65495,Entire home/apt,250,3,53,2019-06-12,3.76,3,274
22909717,Beautiful bedroom nice building,69431652,Stella,,West Ridge,41.99805,-87.6967,Private room,65,1,2,2019-06-09,0.67,2,83
22909826,Sunny full floor (4+) & gym!,8186262,April,,Lower West Side,41.8572,-87.6641,Private room,61,2,109,2019-06-12,6.48,2,212
22921577,Bronzeville/ Hyde Park/ Sox Stadium #1,169709206,Diana,,Grand Boulevard,41.80409,-87.62243,Entire home/apt,63,3,27,2019-06-11,1.75,1,325
22923422,Vintage Ukrainian Village Apartment,140659891,Roxanna,,West Town,41.89791,-87.68364,Entire home/apt,100,2,39,2019-06-09,2.44,1,258
22923636,WarmArtLoft/MuralWalls/14ft Ceilings/RooftopDeck,35244265,Thomas,,Logan Square,41.9185,-87.69555,Private room,120,1,97,2019-06-09,5.89,1,63
22923894,Chic 1BR in South Loop by Sonder,12243051,Sonder,,Loop,41.86804,-87.62724,Entire home/apt,169,2,16,2019-04-06,1.27,102,335
22925438,Traveler's Dream - 1 bed in a shared bedroom,57387860,Freehand,,Near North Side,41.8932,-87.62667,Shared room,150,5,21,2019-01-07,1.27,36,360
22927863,Cozy one bedroom in Wrigleyville area,33832462,Liz,,Lake View,41.94721,-87.64681,Entire home/apt,94,2,0,,,1,0
22937908,"Safe, clean and comfortable Studio in Chicago",86300196,Kimberly,,Uptown,41.95473,-87.64801,Entire home/apt,89,2,19,2019-06-09,1.34,1,0
22941889,"Shared Room 23: LaSalle Lodge, Top Bunk (Queen)",64582798,Mike,,Washington Park,41.78387,-87.62825,Shared room,10,1,32,2018-11-21,1.91,133,313
22942320,"Shared Room 23: LaSalle Lodge, Bottom Bunk (Queen)",64582798,Mike,,Englewood,41.78455,-87.63024,Shared room,10,1,50,2018-10-20,2.98,133,357
22942385,"Shared Room 23: LaSalle Lodge, Queen Bed",64582798,Mike,,Englewood,41.78325,-87.62964,Shared room,10,1,29,2018-12-28,1.85,133,344
22943281,"Shared Room 11: LaSalle Lodge, Top Bunk 1, (Queen)",64582798,Mike,,Englewood,41.78486,-87.63046,Shared room,10,1,35,2019-05-29,2.18,133,344
22943418,"Shared Room 11: LaSalle Lodge, Bottom Bunk 1 (Qn)",64582798,Mike,,Englewood,41.78501,-87.62967,Shared room,10,1,45,2019-06-01,2.72,133,0
22943560,"Shared Room 11: LaSalle Lodge, Top Bunk 2 (Queen)",64582798,Mike,,Englewood,41.78499,-87.62904,Shared room,10,1,29,2019-06-01,1.74,133,316
22943612,"Shared Room 11: LaSalle Lodge, Bottom Bunk 2 (Qn)",64582798,Mike,,Englewood,41.78321,-87.63045,Shared room,10,1,40,2019-05-31,2.42,133,337
22943774,"Shared Room 12: LaSalle Lodge, Top Bunk (Twin)",64582798,Mike,,Englewood,41.78376,-87.62904,Shared room,10,1,33,2019-04-29,2.46,133,349
22943839,"Shared Room 12: LaSalle Lodge, Bottom Bunk (Twin)",64582798,Mike,,Englewood,41.78541,-87.62973,Shared room,10,1,42,2019-05-09,2.72,133,349
22943916,"Shared Room 12: LaSalle Lodge, Twin Bed",64582798,Mike,,Englewood,41.78348,-87.62838,Shared room,10,1,41,2019-05-22,2.75,133,347
22944070,"Shared Room 13: LaSalle Lodge, Top Bunk (Queen)",64582798,Mike,,Englewood,41.78455,-87.63043,Shared room,10,1,21,2018-11-05,1.36,133,347
22944133,"Shared Room 13: LaSalle Lodge, Bottom Bunk (Queen)",64582798,Mike,,Englewood,41.78455,-87.62876,Shared room,10,1,30,2019-03-22,1.95,133,347
22944408,"Shared Room 14: LaSalle Lodge, Top Bunk (Queen)",64582798,Mike,,Englewood,41.78336,-87.62989,Shared room,10,1,17,2019-04-12,1.07,133,342
22944505,"Shared Room 14: LaSalle Lodge, Bottom Bunk (Queen)",64582798,Mike,,Englewood,41.78334,-87.62976,Shared room,10,1,26,2019-04-15,1.64,133,342
22944633,"Shared Room 20: LaSalle Lodge, Top Bunk (Queen)",64582798,Mike,,Englewood,41.78524,-87.62887,Shared room,10,1,13,2018-10-15,0.82,133,347
22944714,"Shared Room 20: LaSalle Lodge, Bottom Bunk (Queen)",64582798,Mike,,Englewood,41.78488,-87.63014,Shared room,10,1,24,2018-09-26,1.47,133,347
22944832,"Shared Room 21: LaSalle Lodge, Top Bunk 1 (Queen)",64582798,Mike,,Englewood,41.78397,-87.63019,Shared room,10,1,20,2019-05-26,1.44,133,329
22944918,"Shared Room 21: LaSalle Lodge, Bottom Bunk 1 (Qn)",64582798,Mike,,Englewood,41.78478,-87.62882,Shared room,10,1,44,2019-05-11,2.90,133,281
22945143,"Shared Room 21: LaSalle Lodge, Top Bunk 2 (Queen)",64582798,Mike,,Englewood,41.78503,-87.62835,Shared room,10,1,23,2019-05-11,1.71,133,331
22945229,"Shared Room 21: LaSalle Lodge, Bottom Bunk 2 (Qn)",64582798,Mike,,Englewood,41.78506,-87.62907,Shared room,10,1,34,2019-05-31,2.24,133,292
22946477,"Shared Room 22: LaSalle Lodge, Top Bunk (Queen)",64582798,Mike,,Englewood,41.78334,-87.62991,Shared room,10,1,26,2018-11-01,1.64,133,347
22946539,"Shared Room 22: LaSalle Lodge, Bottom Bunk (Queen)",64582798,Mike,,Englewood,41.78379,-87.62978,Shared room,10,1,44,2019-01-22,2.79,133,347
22946645,"Shared Room 24: LaSalle Lodge, Top Bunk (Queen)",64582798,Mike,,Englewood,41.78521,-87.62911,Shared room,10,1,8,2019-05-22,0.54,133,347
22946686,"Shared Room 24: LaSalle Lodge, Bottom Bunk (Queen)",64582798,Mike,,Englewood,41.7835,-87.63009,Shared room,10,1,18,2019-02-24,1.23,133,347
22946731,"Shared Room 25: LaSalle Lodge, Top Bunk (Queen)",64582798,Mike,,Englewood,41.78385,-87.63055,Shared room,10,1,14,2019-05-27,0.88,133,348
22946767,"Shared Room 25: LaSalle Lodge, Bottom Bunk (Queen)",64582798,Mike,,Englewood,41.78396,-87.62897,Shared room,10,1,33,2018-11-11,1.98,133,349
22955384,Albany Park/North Park University / Lincoln Square,138934538,Dean & Dalila,,Albany Park,41.97362,-87.70659,Private room,75,2,8,2019-05-26,2.67,1,145
22959480,Chicago's Pilsen Palace,24349184,Alex,,Lower West Side,41.85771,-87.67965,Entire home/apt,50,2,25,2018-10-08,1.51,1,15
22968963,"Large 1 bedroom, 1 bathroom unit close to airport!",157217801,Jeff,,Brighton Park,41.81707,-87.68722,Entire home/apt,100,1,45,2019-05-18,2.84,1,113
22969454,Cozy Room in quiet Chicago Neighborhood,116775242,Sarah,,Rogers Park,42.00124,-87.66605,Private room,30,1,3,2018-03-19,0.19,1,0
22969867,Cozy Cottage in Historic Pullman neighborhood,140995,Fo,,Pullman,41.69964,-87.6071,Entire home/apt,75,7,1,2018-07-28,0.09,1,0
22970401,"Shared Dragon Den: Homan Square, Top Bunk (Queen)",64582798,Mike,,East Garfield Park,41.87333,-87.70684,Shared room,10,1,35,2019-05-29,2.18,133,305
22970468,"Shared Dragon Den: Homan Square, Bottom Bunk (Qn)",64582798,Mike,,East Garfield Park,41.87256,-87.71351,Shared room,10,1,47,2019-05-28,2.93,133,349
22970660,"Shared Second City: Homan Square, Top Bunk 1 (Qn)",64582798,Mike,,East Garfield Park,41.87309,-87.71483,Shared room,10,1,49,2019-06-01,2.96,133,339
22970734,"Shared Second City: Homan Square, Bottom Bunk 1",64582798,Mike,,East Garfield Park,41.87317,-87.71464,Shared room,10,1,87,2019-06-01,5.26,133,324
22970759,"Shared Second City: Homan Square, Top Bunk 2 (Qn)",64582798,Mike,,East Garfield Park,41.87365,-87.71377,Shared room,10,1,62,2019-06-01,3.80,133,351
22970791,"Shared Second City: Homan Square, Bottom Bunk 2",64582798,Mike,,East Garfield Park,41.87312,-87.71528,Shared room,10,1,79,2019-06-01,4.89,133,307
22970819,"Shared Second City: Homan Square, Top Bunk 3 (Qn)",64582798,Mike,,East Garfield Park,41.87379,-87.71457,Shared room,10,1,63,2019-05-22,3.97,133,291
22970845,"Shared Second City: Homan Square, Bottom Bunk 3",64582798,Mike,,East Garfield Park,41.87404,-87.71343,Shared room,10,1,68,2019-06-01,4.26,133,344
22986467,Private BR; Queen Mattress; Heart of Wrigley,9094538,Nicole,,Lake View,41.94685,-87.65015,Private room,20,2,7,2019-03-01,0.45,37,3
22986604,Beautiful Hollywood-Ridge Suite in Edgewater,170461987,Dorothy,,Edgewater,41.98384,-87.6615,Entire home/apt,110,2,56,2019-06-11,4.22,1,310
22994251,Artist's  Loft Basement in Albany Park,33693717,Colette,,Albany Park,41.96676,-87.70942,Entire home/apt,67,2,67,2019-06-11,4.93,1,102
22998560,2BR/2Bath Coach House in Wicker Park,154944238,Jacob,,West Town,41.90172,-87.67021,Entire home/apt,118,1,40,2019-06-07,3.06,2,329
23006036,Sophisticated Loft with a Private Rooftop View of the City,162532475,Brandy,,Lincoln Park,41.91115,-87.6431,Entire home/apt,139,2,17,2019-05-16,1.10,2,37
23015095,3bd Modern Beauty near MIDWAY w/free parking,120140439,Tiffany,,West Lawn,41.75492,-87.7298,Entire home/apt,120,2,23,2019-05-26,1.62,1,67
23019605,Gold Coast Getaway - Suite 1,170785489,Dan,,Near North Side,41.90161,-87.62568,Entire home/apt,399,2,48,2019-06-11,3.16,7,314
23024688,The Orleans - Entire Building (perfect for groups),51270838,Dan,,Near North Side,41.89768,-87.63862,Entire home/apt,1499,1,6,2019-04-18,0.54,18,317
23024796,Private bedroom in large inviting house,10656654,Jasmine,,Rogers Park,42.00275,-87.67324,Private room,40,2,9,2018-08-21,0.59,3,12
23026729,Roscoe/Lakeview/Wrigley Chicago Unit,170862437,Hari,,North Center,41.94015,-87.68381,Entire home/apt,125,2,55,2019-06-09,3.43,1,34
23039866,Gold Coast Getaway - Suite 2,170785489,Dan,,Near North Side,41.90317,-87.62696,Entire home/apt,299,2,45,2019-06-11,2.95,7,316
23040111,Gold Coast Getaway - Suite 3,170785489,Dan,,Near North Side,41.90143,-87.6255,Entire home/apt,299,2,49,2019-06-11,3.22,7,313
23041832,"BRING YOUR DOG ! Super cool, whimsical and private",163627805,Carolyn,,Edgewater,41.98862,-87.66508,Entire home/apt,74,2,28,2019-06-11,1.88,2,318
23042548,Comfortable and Cozy Escape,171003225,Cedric,,North Lawndale,41.85912,-87.71692,Entire home/apt,85,1,62,2019-05-27,3.97,1,149
23052558,Travelers' Dream! By Train & Downtown Free Parking,46941817,Kay,,Mckinley Park,41.83027,-87.67849,Private room,23,1,92,2019-06-06,5.94,2,33
23054878,Private Room close to Chicago Down Town.,14507165,Walter,,South Lawndale,41.84721,-87.71493,Private room,25,1,2,2019-05-04,1.25,1,177
23055152,"Raw & Hip Space, 10 min to DT & McCormick Pl",25003725,Michelle,,Lower West Side,41.85907,-87.64299,Private room,65,1,52,2018-08-31,3.33,1,0
23061251,Best Deal for Entire Place,43392136,William,,Gage Park,41.79541,-87.70247,Entire home/apt,100,1,65,2019-06-09,4.16,3,339
23062383,Cozy in Belmont Garden,171198197,Darian,,Avondale,41.93792,-87.72936,Entire home/apt,50,1,1,2018-02-15,0.06,1,0
23072926,Hugo depa,13651524,Hugo,,Lower West Side,41.8594,-87.6651,Entire home/apt,44,1,20,2019-05-24,1.23,1,2
23075677,Hip & Cozy! Great Value! Live like a Local!,26064063,Gina,,Hermosa,41.91757,-87.73977,Private room,25,2,44,2019-06-03,2.74,2,15
23076088,Nice and Safe entire 2FL unit in the Chicago City,171328641,May,,Bridgeport,41.83389,-87.65805,Entire home/apt,79,4,6,2019-04-30,0.40,2,349
23089019,Charming Space in UIC/Medical District,87055,Yaowapa,,Near West Side,41.87076,-87.68324,Entire home/apt,89,2,60,2019-06-03,3.73,2,152
23091493,High Rise Near McCormick and 31st beach,3081351,Delicia,,Douglas,41.83852,-87.61659,Entire home/apt,100,2,27,2018-11-11,1.68,1,0
23092764,Alg5non,45002013,Hussein,,Albany Park,41.96711,-87.7067,Private room,70,1,0,,,1,0
23092783,Edel space,75943777,Edelia,,Brighton Park,41.82412,-87.68971,Private room,40,15,11,2019-06-01,0.73,2,286
23093439,my place is a good place you want to spend time in,171197966,Alfonso,,South Shore,41.75748,-87.55296,Shared room,200,1,0,,,6,365
23094957,you have so much fun and enjoy that you be alright,171197966,Alfonso,,South Shore,41.75626,-87.5517,Shared room,300,6,0,,,6,88
23103171,my place is super enough you want to lay your head,171197966,Alfonso,,South Shore,41.75716,-87.55185,Shared room,300,3,0,,,6,88
23104055,Traditional Chicago Style Basement,6011626,Yuridia,,Dunning,41.94597,-87.78467,Entire home/apt,50,3,26,2019-06-10,1.77,1,162
23105472,Ukrainian Village 2BR w/ Garden Views!,41371385,Samantha,,West Town,41.89315,-87.68037,Entire home/apt,111,2,65,2019-06-09,4.30,1,234
23105959,my place is the number one place everybody come,171197966,Alfonso,,South Shore,41.75714,-87.55291,Shared room,400,6,0,,,6,88
23107463,Elegantly Fresh Rooms in a Vintage Andersonville Apartment,28862393,Johnny,,Edgewater,41.98098,-87.66559,Private room,85,2,32,2019-06-10,2.29,1,215
23112637,Brick & Timber Loft - West Loop,22931751,Apollo,,Near West Side,41.87586,-87.643,Entire home/apt,199,1,15,2019-05-21,0.99,1,124
23119428,Minimalist Modern Studio + POOL/GYM/ROOFTOP,171789175,Noboru,,Uptown,41.96484,-87.658,Entire home/apt,44,2,4,2018-09-23,0.26,1,0
23119950,Private BR w Queen Bed; Heart of Wrigley/Boystown,9094538,Nicole,,Lake View,41.94662,-87.65006,Private room,25,2,13,2019-04-04,0.80,37,3
23122261,05. Common Room (for up to 6),2907254,Joe,,West Ridge,42.01699,-87.68896,Shared room,30,1,1,2018-10-20,0.13,16,79
23122592,05a. Common Room King,2907254,Joe,,West Ridge,42.01687,-87.68695,Shared room,20,1,54,2019-06-07,3.37,16,82
23122889,05c. Twin Futon in Common Space,2907254,Joe,,West Ridge,42.01708,-87.68659,Shared room,20,1,47,2019-06-06,3.00,16,82
23123034,Cozy place to stay Gina's house,171822490,Gina,,Portage Park,41.96496,-87.77354,Private room,39,2,29,2019-06-02,1.92,1,355
23123158,03b.  Twin in Coed Space - 3 mi to NWU,2907254,Joe,,West Ridge,42.01618,-87.68709,Shared room,20,1,8,2019-05-18,0.67,16,79
23124088,Cozy Room in North Rogers Park/Loyola/Evanston,60359891,Kimberley,,Rogers Park,42.01313,-87.67583,Private room,21,1,54,2019-06-02,3.45,1,48
23133001,Cozy Apartment Near Wrigley,29299462,Brandon,,Lake View,41.94528,-87.65968,Entire home/apt,50,2,5,2018-12-03,0.32,1,0
23140144,Old Town Penthouse 2BD/2Bath Townhome With Rooftop,56489144,Laura & Selwyn,,Near North Side,41.90794,-87.64261,Entire home/apt,200,1,1,2018-02-08,0.06,2,0
23141210,Gorgeous 2 bedroom apartment near O’hare,171683412,Grace,,Dunning,41.93916,-87.82569,Entire home/apt,70,3,40,2019-05-19,2.65,1,153
23146021,Logan Square 2nd Floor Chicago Victorian,90536332,Kitty,,Logan Square,41.91563,-87.70311,Entire home/apt,99,2,91,2019-06-10,5.62,1,276
23147960,Modern Bronzeville Apartment,83912993,Michelle,,Grand Boulevard,41.82223,-87.61981,Entire home/apt,130,4,14,2019-06-04,0.99,1,175
23165736,Vintage 3rd Story Walkup in Old Town,10815217,Dan,,Lincoln Park,41.91277,-87.63268,Private room,100,2,2,2018-10-17,0.24,1,0
23167825,Cozy Garden Apartment in Heart of Pilsen,172229895,Bel,,Lower West Side,41.85536,-87.65521,Entire home/apt,102,2,66,2019-06-11,4.34,2,255
23168255,My place is super excited that you never leave,171197966,Alfonso,,South Shore,41.75572,-87.55116,Shared room,400,1,0,,,6,90
23170640,Cozy & Private Bedroom,50484261,Sofia,,Albany Park,41.97142,-87.70355,Private room,50,2,1,2018-02-19,0.06,2,31
